input_len,output_len,batch_size,tp,avg_latency,avg_prefill_latency,avg_decode_latency,avg_decode_per_iter_latency,elapsed_time,num_requests,total_num_tokens,requests_per_second,tokens_per_second,prefill_throughput,decode_throughput,prefill_tokens,decode_tokens,prefill_time,decode_time
512,32,1024,1,89.69704930111766,19.951605796813965,2.36563503742218,0.07631080765878001,100.62565487530082,1024.0,582037.0,10.176331287175026,5784.180989642081,26.22804889936751,9.605259135680239,549269.0,32768.0,20942.04575061798,3411.464442253113
512,32,1024,8,25.751862206030637,5.231841742992401,1.1405348181724548,0.03679144574749855,41.24161566607654,1024.0,581700.0,24.829289140636053,14104.685051863275,65.53251499958154,23.078643071465113,548932.0,32768.0,8376.483032941818,1419.8408415317535
1024,32,1,1,0.9962671748362482,0.17133808135986328,0.7998378276824951,0.025801220247822422,2.387072129175067,1.0,1105.0,0.41892324399329467,462.9101846125906,685.4662335599239,40.80580764457546,1073.0,32.0,1.5653579235076904,0.7842020988464355
1024,32,1,8,0.4307091669179499,0.07265663146972656,0.34779858589172363,0.011219309222313666,2.6490302900783718,1.0,1088.0,0.37749662725465283,410.7163304530623,463.00674452116766,92.85333255850475,1056.0,32.0,2.2807443141937256,0.34462952613830566
1024,32,8,1,2.108135704882443,1.2562909126281738,0.8249983787536621,0.026612850927537488,3.5195223041810095,8.0,8602.0,2.273035744224839,2444.0816839777576,394.5711149236297,39.293538120676125,8346.0,256.0,21.152080535888672,6.515066146850586
1024,32,8,8,0.7387949689291418,0.36560869216918945,0.3612813949584961,0.011654238547048262,2.7803556891158223,8.0,8800.0,2.877329699691794,3165.0626696609734,450.9761840761249,88.2982322949903,8544.0,256.0,18.945568084716797,2.8992652893066406
1024,32,16,1,3.403752852231264,2.5259056091308594,0.8486311435699463,0.027375198179675687,4.942477700300515,16.0,17562.0,3.237242729294896,3553.2785507423105,264.807952470596,38.29787243756302,17050.0,512.0,64.38628387451172,13.368888854980469
1024,32,16,8,1.0835732729174197,0.6816298961639404,0.38797616958618164,0.012515360309231666,3.366600861772895,16.0,17676.0,4.752568141259904,5250.39965405688,370.0962202218452,81.41231589871995,17164.0,512.0,46.37712860107422,6.288974761962891
1024,32,32,1,6.086815705988556,5.130731821060181,0.9198319911956787,0.029671999715989637,7.608837604988366,32.0,35063.0,4.205635822615106,4608.194026511045,161.82426247626938,35.24538207302656,34039.0,1024.0,210.34546661376953,29.053451538085938
1024,32,32,8,1.8275987687520683,1.3446331024169922,0.4636995792388916,0.014958050943190051,3.5739043662324548,32.0,35226.0,8.953793028808384,9856.447288525129,357.7834692795063,69.4678893194547,34202.0,1024.0,95.59413146972656,14.740623474121094
1024,32,64,1,11.348611798137426,10.146820783615112,1.154000997543335,0.03722583863043016,13.324508770834655,64.0,70594.0,4.803178946460403,5298.0564772879015,89.79293369494121,27.44579976250863,68546.0,2048.0,763.3785552978516,74.61979675292969
1024,32,64,8,3.2414083052426577,2.667574167251587,0.5468368530273438,0.017639898484753027,6.242614971939474,64.0,70930.0,10.252113943864824,11362.225656848937,223.27995827458793,26.52899659319382,68882.0,2048.0,308.50059509277344,77.19854736328125
1024,32,128,1,21.988393461331725,20.251584768295288,1.6605503559112549,0.053566140513266275,25.757022393867373,128.0,140963.0,4.969518527517226,5472.798751518833,48.965314483953904,12.760380714487559,136867.0,4096.0,2795.18270111084,320.9935574531555
1024,32,128,8,6.0785423829220235,5.2704997062683105,0.7615861892700195,0.02456729642806515,11.554676249157637,128.0,141712.0,11.077766026489188,12264.471712076842,110.97434973907168,31.002138837242576,137616.0,4096.0,1240.0703434944153,132.11991667747498
1024,32,256,1,43.29461664892733,20.311532378196716,12.719614744186401,0.4103101530382709,49.564558836165816,256.0,282815.0,5.164980905937253,5705.9924801275165,48.89662950989343,2.183663091534325,274623.0,8192.0,5616.399386882782,3751.4944643974304
1024,32,256,8,11.839782367926091,5.4288012981414795,3.6927194595336914,0.11911998256560294,19.00671272398904,256.0,282843.0,13.468925622098418,14881.216131762434,113.87487955028378,6.74844197783145,274651.0,8192.0,2411.866436958313,1213.909821987152
1024,32,512,1,86.75262232683599,20.30474990606308,12.808263063430786,0.4131697762397027,97.61556344199926,512.0,564512.0,5.2450652533928945,5783.012258444003,49.5503710409463,2.189974504033456,548128.0,16384.0,11062.036236763,7481.3656368255615
1024,32,512,8,23.65622494276613,5.578457415103912,3.5368288159370422,0.11409125212700137,35.04197413381189,512.0,565531.0,14.611048967871156,16138.674089549108,126.02938102312262,6.88600955998099,549147.0,16384.0,4357.2934782505035,2379.3170568943024
1024,32,1024,1,173.30246614199132,20.30203026533127,12.763278812170029,0.4117186713603236,186.70050167804584,1024.0,1130468.0,5.484720130885499,6054.981051681512,53.945176962027084,2.2173365081816945,1097700.0,32768.0,20348.43635368347,14778.090686321259
1024,32,1024,8,47.218441516160965,5.568046748638153,3.5307205617427826,0.11389421166912203,68.49308515014127,1024.0,1130505.0,14.950414304675075,16505.388792487007,134.3535907131552,6.813607117920523,1097737.0,32768.0,8170.507346868515,4809.200095176697
2048,32,1,1,1.1564504760317504,0.3290822505950928,0.802058219909668,0.025872845803537676,2.577173969708383,1.0,2191.0,0.3880219231428733,850.1560336060355,1240.5084906760171,40.24118978260635,2159.0,32.0,1.740415334701538,0.7952051162719727
2048,32,1,8,0.47183432010933757,0.11775612831115723,0.34372425079345703,0.011087879057853453,2.6849365080706775,1.0,2182.0,0.37244828583249173,812.682159686497,930.1778763658943,92.4274127461364,2150.0,32.0,2.3113858699798584,0.34621763229370117
2048,32,8,1,3.5474686939269304,2.6842572689056396,0.8352994918823242,0.026945144899429813,5.0216173571534455,8.0,17451.0,1.5931122248101517,3475.175179395245,522.9584477173358,38.601956245198764,17195.0,256.0,32.88024139404297,6.63178825378418
2048,32,8,8,1.0878891041502357,0.6997799873352051,0.37522077560424805,0.012103895987233809,3.349087545182556,8.0,17305.0,2.38871032544595,5167.07902273027,733.2969398632571,86.43226653169043,17049.0,256.0,23.24979019165039,2.9618568420410156
2048,32,16,1,6.238297498319298,5.333676815032959,0.8726627826690674,0.028150412344163465,7.713640538044274,16.0,34724.0,2.0742475516050765,4501.635748870917,318.56675102725103,36.563727307671456,34212.0,512.0,107.39350509643555,14.002948760986328
2048,32,16,8,1.7742474009282887,1.3675730228424072,0.3906519412994385,0.012601675525788338,4.200139490887523,16.0,34909.0,3.8093972913787857,8311.390627796376,582.9926496882882,81.16904759312948,34397.0,512.0,59.0007438659668,6.307823181152344
2048,32,32,1,11.530612704809755,10.490751028060913,0.9976258277893066,0.032181478315784086,13.325833205133677,32.0,69447.0,2.4013507829043097,5211.456494386112,176.32135607853027,32.62774688977338,68423.0,1024.0,388.0584945678711,31.38433074951172
2048,32,32,8,3.2040926180779934,2.722287893295288,0.4588174819946289,0.01480056393531061,5.691603593062609,32.0,69432.0,5.622317063508114,12199.02244854673,425.9579831753128,67.98763821778397,68408.0,1024.0,160.5979995727539,15.061561584472656
2048,32,64,1,22.280532985925674,20.94434118270874,1.2770500183105469,0.04119516188098538,25.81430633412674,64.0,139345.0,2.479245390971108,5397.975765701079,96.48090720476577,14.5880792261553,137297.0,2048.0,1423.0483934879303,140.38859868049622
2048,32,64,8,5.979808177798986,5.371551990509033,0.5723280906677246,0.018462196473152406,11.395920759998262,64.0,138754.0,5.6160446661450605,12175.760337598307,216.46690965231872,39.504232147288754,136706.0,2048.0,631.5330145359039,51.842546701431274
2048,32,128,1,,,,,49.43354699900374,128.0,277982.0,2.589334728551436,5623.347238376447,96.1071407212933,2.2738883161396797,273886.0,4096.0,2849.7986512184143,1801.3197793960571
2048,32,128,8,11.65053994487971,5.517136454582214,3.378937005996704,0.10899796793537751,19.026543607003987,128.0,278479.0,6.727443651556401,14636.342036263868,221.24664899704138,7.321835104973717,274383.0,4096.0,1240.167935848236,559.4225957393646
2048,32,256,1,88.09748046891764,19.86959955841303,20.146748123690486,0.6498951007642091,98.37661234289408,256.0,556926.0,2.602244516285088,5661.1626151429255,96.85733458959436,1.6137869895492085,548734.0,8192.0,5665.384065389633,5076.258547782898
2048,32,256,8,22.931471787858754,6.044154524803162,8.697149157524109,0.28055319862981,35.3017618409358,256.0,557450.0,7.251762706731065,15790.996565887626,222.81854446116293,2.686747579320015,549258.0,8192.0,2465.0461716651917,3049.0396876335144
2048,32,512,1,175.76852044416592,19.874965166207403,22.391564104240388,0.7223085194916254,193.07520937593654,512.0,1113199.0,2.6518163655235787,5765.623684149379,98.56174599690439,1.4026503778077521,1096815.0,16384.0,11128.201807975769,11680.744010925293
2048,32,512,8,45.71407275600359,6.22277757525444,8.479728937149048,0.27353964313384027,69.2574137179181,512.0,1113503.0,7.392710361454585,16077.744464083524,225.37305854083993,2.583916266336341,1097119.0,16384.0,4868.013093948364,6340.762745857239
2048,32,1024,1,351.613339249976,19.89300673105754,24.922179906163365,0.8039412872955924,377.5528544811532,1024.0,2227703.0,2.712203040835747,5900.373877616129,103.9972822228109,1.324421505130584,2194935.0,32768.0,21105.695774793625,24741.368116617203
2048,32,1024,8,91.3729184512049,5.910552829504013,8.780480802059174,0.28324131619545717,116.59855417208746,1024.0,2225414.0,8.782270134230664,19086.12002783086,295.8150636542886,3.2280521091632237,2192646.0,32768.0,7412.218880653381,10151.0133330822
4096,32,1,1,1.5700103561393917,0.7335922718048096,0.8108336925506592,0.026155925566150297,2.9622187321074307,1.0,4316.0,0.33758479384422885,1457.0159702316919,2026.492958747211,39.94958088245362,4284.0,32.0,2.113996982574463,0.8010096549987793
4096,32,1,8,0.5625293869525194,0.20784831047058105,0.34418725967407227,0.011102814828195879,2.5891407458111644,1.0,4285.0,0.3862285206464144,1654.9892109698856,1922.2571113020372,93.33976472028196,4253.0,32.0,2.21250319480896,0.3428335189819336
4096,32,8,1,6.5541737587191164,5.66338324546814,0.860335111618042,0.02775274553606587,7.979262693785131,8.0,34719.0,1.0025989000501287,4351.153901355053,615.6128214422595,37.3941471680461,34463.0,256.0,55.98161506652832,6.845991134643555
4096,32,8,8,1.8089745459146798,1.4229090213775635,0.3712577819824219,0.011976057483303932,4.146996230818331,8.0,34658.0,1.9291071307343222,8357.374367123768,1172.8202900761562,85.61660564152942,34402.0,256.0,29.332712173461914,2.9900741577148438
4096,32,16,1,12.073801170103252,11.100661516189575,0.9366981983184814,0.030216070913499402,13.768126731272787,16.0,68806.0,1.1621043524866574,4997.484504824809,337.81258444671954,34.5821887118754,68294.0,512.0,202.16535186767578,14.805309295654297
4096,32,16,8,3.2543219649232924,2.833839178085327,0.40122485160827637,0.012942737148654076,5.542063545901328,16.0,69427.0,2.8870112851435836,12527.283280853973,872.2270019830436,79.01100238885468,68915.0,512.0,79.01039505004883,6.480110168457031
4096,32,32,1,23.41499819792807,22.218520641326904,1.1432445049285889,0.036878854997696414,26.661778058856726,32.0,138199.0,1.2002200276875374,5183.412737699688,190.61358850632647,13.266920475032887,137175.0,1024.0,719.6496381759644,77.18445301055908
4096,32,32,8,6.084622049238533,5.556268930435181,0.4961583614349365,0.01600510843338505,10.785495919175446,32.0,137917.0,2.966947485753294,12787.265512269907,467.1536570673645,39.43309573036672,136893.0,1024.0,293.03634452819824,25.968034744262695
4096,32,64,1,46.10720404004678,22.271031141281128,12.636313080787659,0.4076230026060534,49.84154597716406,64.0,275628.0,1.284069318983864,5530.0852852013195,195.16897102023304,2.2881271312165286,273580.0,2048.0,1401.7597088813782,895.0551619529724
4096,32,64,8,11.822612971998751,5.730697870254517,3.25397264957428,0.10496685966368646,18.84532469883561,64.0,275867.0,3.3960677792913985,14638.484844840317,450.2058598979229,7.375869522247966,273819.0,2048.0,608.2084317207336,277.66217851638794
4096,32,128,1,92.43480694107711,21.066188372671604,20.708042465150356,0.6680013698435596,101.65361823700368,128.0,553451.0,1.2591780029075814,5444.47910068128,191.06732779597826,1.6082585686651885,549355.0,4096.0,2875.1906793117523,2546.854143857956
4096,32,128,8,23.23627500515431,6.206626534461975,8.590340495109558,0.27710775790675996,33.86050786357373,128.0,553311.0,3.7802150078705443,16340.894892342647,466.03079959155895,2.9409098556152804,549215.0,4096.0,1178.4950704574585,1392.7662529945374
4096,32,256,1,184.458662152756,21.174563389271498,22.969503294676542,0.7409517191831143,200.55489576095715,256.0,1105611.0,1.276458492966077,5512.759964323114,192.01236140695823,1.3628058850837654,1097419.0,8192.0,5715.355990409851,6011.127549171448
4096,32,256,8,46.00777240889147,6.395367652177811,20.01500979065895,0.6456454771180307,64.30203499598429,256.0,1104894.0,3.9812114813471675,17182.877650279675,480.2273902591582,1.2418248912065486,1096702.0,8192.0,2283.713970184326,6596.743275165558
4096,32,512,1,368.37747443886474,21.215331092476845,25.564058935269713,0.8246470624280553,390.8799228100106,512.0,2213047.0,1.3098651788489544,5661.705477453402,200.83986938075878,1.3120995805570645,2196663.0,16384.0,10937.385125637054,12486.857127904892
4096,32,512,8,92.0695680999197,6.339284643530846,20.074415758252144,0.6475617986532951,126.2796902959235,512.0,2210631.0,4.054492046980639,17505.831656853235,493.9442232060678,1.2720471284231436,2194247.0,16384.0,4442.297119617462,12880.025931358337
4096,32,1024,1,736.6651919982396,21.416806218214333,25.636890076100826,0.8269964540677687,770.8189873690717,1024.0,4423797.0,1.3284571563228813,5739.086701923529,205.02154227793739,1.257399088040749,4391029.0,32768.0,21417.403026103973,26060.142966270447
4096,32,1024,8,183.99367792299017,6.319323278963566,20.082523591816425,0.6478233416714976,,,,,,,,,,,
8192,32,1,1,2.652031462173909,1.653083086013794,0.9962453842163086,0.03213694787794544,4.087945505045354,1.0,8627.0,0.24462165622457469,2110.3510282494058,2777.8853220952274,33.47380197948192,8595.0,32.0,3.0940802097320557,0.9559714794158936
8192,32,1,8,1.6608109991066158,0.4436187744140625,1.2134408950805664,0.03914325468001827,,,,,,,,,,,
8192,32,8,1,13.435434966348112,12.329228639602661,1.0933096408843994,0.03526805293175482,15.224680643063039,8.0,68826.0,0.5254625819455276,4520.68595812286,608.6953604217547,33.11086233275919,68570.0,256.0,112.6507682800293,7.731601715087891
8192,32,8,8,4.35062994575128,3.0374808311462402,1.2990384101867676,0.04190446484473444,,,,,,,,,,,
8192,32,16,1,25.72233284963295,24.575109004974365,1.1209442615509033,0.036159492308093656,29.503728272859007,16.0,137720.0,0.542304343777416,4667.884639064108,343.49623070329596,12.206148647945454,137208.0,512.0,399.4454312324524,41.946072816848755
8192,32,16,8,7.188546136952937,5.917180299758911,1.2447376251220703,0.04015282661684098,,,,,,,,,,,
8192,32,32,1,50.53998740389943,24.588963389396667,13.628379583358765,0.4396251478502827,56.95608990918845,32.0,275513.0,0.5618363207695828,4837.2878201309395,338.2211922398188,1.985971974822844,274489.0,1024.0,811.5665318965912,515.6165409088135
8192,32,32,8,13.130275694653392,6.054930686950684,4.082518458366394,0.13169414381827077,,,,,,,,,,,
8192,32,64,1,101.25190323218703,23.252783477306366,22.387428991496563,0.7221751287579538,113.4865167979151,64.0,550346.0,0.5639436455166255,4849.439523992075,339.8110553327516,1.4481865827413796,548298.0,2048.0,1613.5378510951996,1414.1824157238007
8192,32,64,8,24.95528249675408,6.588661372661591,9.466091454029083,0.30535778883964776,,,,,,,,,,,
8192,32,128,1,201.65689087705687,23.353804983198643,24.73180938512087,0.7978003027458344,220.08068428514525,128.0,1099328.0,0.5816048801182303,4995.113512895421,350.743394131139,1.2568097103318374,1095232.0,4096.0,3122.6019315719604,3259.0454754829407
8192,32,128,8,48.63101166207343,6.841014474630356,21.053003400564194,0.6791291419536835,,,,,,,,,,,
8192,32,256,1,403.8927386351861,23.408217050135136,27.747296465560794,0.8950740795342192,441.92596597597003,256.0,2201716.0,0.5792825489098329,4982.092408029537,348.1228341632349,1.2038474346448182,2193524.0,8192.0,6301.0058081150055,6804.84899020195
8192,32,256,8,95.86490168469027,6.718854755163193,44.84806828200817,1.4467118800647798,,,,,,,,,,,
8192,32,512,1,806.5826519536786,23.620713493786752,27.72164646256715,0.8942466600828113,868.6643884140067,512.0,4403079.0,0.5894106018721468,5068.791881798067,352.9604523215976,1.148504984507972,4386695.0,16384.0,12428.290396690369,14265.501866340637
8192,32,512,8,192.1011350718327,6.76759147644043,44.91080883145332,1.448735768756559,,,,,,,,,,,
8192,32,1024,1,1611.48614391312,23.66230256902054,27.902687158901244,0.9000866825452015,1711.8870489778928,1024.0,8803358.0,0.5981703060440782,5142.487645581625,362.860172519003,1.1484428313970108,8770590.0,32768.0,24170.715510368347,28532.547815322876
8192,32,1024,8,384.89002830395475,6.746494650840759,45.12920540943742,1.4557808196592714,,,,,,,,,,,
16384,32,1,1,,,,,6.150567218195647,1.0,17032.0,0.16258663055362294,2769.1754915893057,3303.0535071820386,33.68608564421902,17000.0,32.0,5.146752834320068,0.9499471187591553
16384,32,1,8,2.104956439230591,0.9088962078094482,1.1897432804107666,0.0383788154971215,,,,,,,,,,,
16384,32,8,1,,,,,33.626720177941024,8.0,137722.0,0.23790604488533984,4095.6120392123466,671.9709962938605,7.351191640148203,137466.0,256.0,204.57132935523987,34.82428598403931
16384,32,8,8,7.591900000348687,6.3374927043914795,1.2259633541107178,0.03954720497131348,,,,,,,,,,,
16384,32,16,1,,,,,64.20866899797693,16.0,273935.0,0.24918753572830055,4266.324224983251,662.1390977937217,1.6604828741379054,273423.0,512.0,412.93891406059265,308.34404134750366
16384,32,16,8,13.951281542889774,7.202865123748779,3.547139048576355,0.11442384027665661,,,,,,,,,,,
16384,32,32,1,,,,,129.0157766272314,32.0,550018.0,0.24803168136915862,4263.1840413531845,660.8946024810753,1.2615925730218154,548994.0,1024.0,830.6831345558167,811.6725018024445
16384,32,32,8,26.660926667042077,7.070575773715973,10.04456251859665,0.32401814576118226,,,,,,,,,,,
16384,32,64,1,,,,,255.14743382902816,64.0,1099841.0,0.25083536620198105,4310.609687483641,651.748319011309,1.0596588630036703,1097793.0,2048.0,1684.3817896842957,1932.6974666118622
16384,32,64,8,51.956444007810205,7.213047742843628,22.519653886556625,0.7264404479534396,,,,,,,,,,,
16384,32,128,1,,,,,505.99377194419503,128.0,2197007.0,0.2529675405058481,4341.964509876029,656.8213420460172,1.041746921523238,2192911.0,4096.0,3338.67196393013,3931.8570713996887
16384,32,128,8,102.70923338318244,7.232488036155701,47.88962469995022,1.5448266032242004,,,,,,,,,,,
16384,32,256,1,,,,,1008.3478268263862,256.0,4397105.0,0.25388064831330986,4360.702609772251,668.2852914146513,0.9898753805436272,4388913.0,8192.0,6567.424206972122,8275.789216518402
16384,32,256,8,204.61662444798276,7.286227084696293,99.03140894323587,3.1945615788140604,,,,,,,,,,,
16384,32,512,1,,,,,1995.0367668988183,512.0,8797969.0,0.2566368743147915,4409.928250934437,673.619691008412,0.9962460651976778,8781585.0,16384.0,13036.413746833801,16445.736221551895
16384,32,512,8,410.08071739412844,7.300813175737858,99.1202386803925,3.1974270542062095,,,,,,,,,,,
16384,32,1024,1,,,,,3948.9812417440116,1024.0,17585925.0,0.25930738519987623,4453.281472725716,685.9745438328241,0.9940914654104056,17553157.0,32768.0,25588.641966104507,32962.761617183685
16384,32,1024,8,820.0383104160428,7.293278016149998,99.34172024019063,3.2045716206513104,,,,,,,,,,,
32768,32,1,1,,,,,13.397271149326116,1.0,34346.0,0.07464206619795853,2563.656405635084,3160.8673052998683,13.404218635275244,34314.0,32.0,10.855881214141846,2.387308120727539
32768,32,1,8,3.283862130716443,2.006305456161499,1.2702949047088623,0.04097725499060846,,,,,,,,,,,
32768,32,8,1,,,,,88.95252660289407,8.0,273300.0,0.08993561291085037,3072.4253760669253,1231.6238480852724,0.9159369704863011,273044.0,256.0,221.69431066513062,279.4952144622803
32768,32,8,8,16.524343016091734,7.639534115791321,5.190941691398621,0.16744973198060067,,,,,,,,,,,
32768,32,16,1,,,,,178.36890314798802,16.0,549003.0,0.0897017345379156,3077.907585407455,1236.9769609901775,0.7625557784548616,548491.0,512.0,443.41246223449707,671.4262936115265
32768,32,16,8,32.45979159325361,8.368603587150574,13.059884369373322,0.4212865925604297,,,,,,,,,,,
32768,32,32,1,,,,,355.5029862620868,32.0,1096931.0,0.09001330857009651,3085.574643222017,1204.6534388451453,0.6231223564228081,1095907.0,1024.0,909.728030204773,1643.3369617462158
32768,32,32,8,64.13076213607565,8.225469082593918,30.227055579423904,0.9750663090136743,,,,,,,,,,,
32768,32,64,1,,,,,705.7294432809576,64.0,2194724.0,0.0906863113184878,3109.8659987837,1207.6834079842235,0.6193693431704164,2192676.0,2048.0,1815.6049718856812,3306.589230775833
32768,32,64,8,127.31447664787993,8.259692147374153,64.09318234026432,2.067522010976268,,,,,,,,,,,
32768,32,128,1,,,,,1405.8695983709767,128.0,4389972.0,0.09104685110789609,3122.602555092444,1218.5335858317965,0.6124941158386661,4385876.0,4096.0,3599.3066182136536,6687.411183357239
32768,32,128,8,253.68865667283535,8.344391785562038,131.86630500853062,4.25375177446873,,,,,,,,,,,
32768,32,256,1,,,,,2787.151455974672,256.0,8785893.0,0.09185004978872822,3152.284021439214,1253.147662380192,0.6160725346517093,8777701.0,8192.0,7004.522502422333,13297.135546922684
32768,32,256,8,508.6801243950613,8.393007047474384,222.29565983265638,7.170827736537303,,,,,,,,,,,
32768,32,512,1,,,,,5551.487386554014,512.0,17574318.0,0.09222753549617894,3165.6953850901104,1260.032605587075,0.6099985048947073,17557934.0,16384.0,13934.507664442062,26859.082224845886
32768,32,512,8,1015.8444513566792,8.388157855719328,224.43558775633574,7.239857669559217,,,,,,,,,,,
32768,32,1024,1,,,,,11031.801431967877,1024.0,35143777.0,0.09282255543801396,3185.678895394238,1275.5774809549393,0.6097920598743978,35111009.0,32768.0,27525.57921743393,53736.3507270813
32768,32,1024,8,2031.8753811051138,8.395827471278608,229.27275944221765,7.395895465877989,,,,,,,,,,,
